Solver Time,Path Length
1.0406111,16.727512245672845
1.0304348999999997,18.030380095829685
1.4072300000000002,15.729431302416549
0.9740110999999994,16.13036329663816
2.2611484,17.516969503631348
2.001115499999999,18.670230813277783
1.3428401,16.886710606118243
1.202303599999997,17.90644172255381
1.741646799999998,15.021084716617962
1.3900589999999973,15.782177019221171
1.9534524,17.254192352043436
2.2961387,18.20563140659593
0.8825691000000013,17.92402924282005
1.322573900000002,15.773833267583717
2.8389210999999968,15.073724607960422
1.8615773000000004,17.751753588241407
0.7164446000000027,14.688862722277372
5.102365599999999,21.424266014794927
1.3983796999999996,16.59790072412578
1.7906434000000004,18.66478942806364
0.851561199999999,14.978345771883676
1.6391002000000017,16.897693331752834
1.2555941000000033,17.682417740502693
1.251847000000005,14.51009193834908
1.4553298000000012,17.529995523578027
1.3602725000000009,16.048672885222825
1.6999325000000027,16.834269268942663
2.1117623999999964,19.43417438995359
2.5313440999999983,17.716211643942938
2.362573200000007,18.96806472268288
1.5112795000000006,15.940288148310383
1.4266495000000106,17.984444622721135
1.018895999999998,16.81417387359723
2.4330889000000013,20.15975700029426
1.9537011999999976,16.739667345608158
1.3310979999999972,16.142823081081797
1.3245629999999975,16.563284568640526
1.166995600000007,14.89977254442247
2.0089034000000083,17.706360249199278
1.282756599999999,16.358041424496097
1.255465000000001,18.0828227107371
1.8016606000000053,17.829467130450862
2.1054486999999966,17.16247690211365
0.9992547999999886,16.845414962048856
1.4945252999999925,15.469784852852529
1.5156509999999912,17.982723592788005
1.2601860999999983,17.30597560568049
1.6214148999999909,19.443077001322923
1.3535779999999988,18.12479834497554
1.320223299999995,17.35455316819277
1.4955976000000106,15.629283823836817
1.9935485000000028,16.948428476000316
3.346619199999992,20.35430508753137
0.8776247000000126,16.242632932574935
1.1353084999999936,14.094829843000856
2.3611918999999943,15.02228198269752
0.9593232,18.40576718715772
1.997136999999995,16.092817399108206
1.5786140999999958,18.086768195387908
2.2115254999999934,17.03120099727271
1.915349500000005,18.880751874317944
1.3733150000000052,15.40692254161016
1.68637369999999,15.867766899029474
0.949778500000008,17.119273823692165
1.0839432000000215,14.656048988470932
1.4122231000000056,15.627915669797096
2.1535107999999923,14.626179597416282
1.2454299000000049,16.193400469214804
2.007323599999978,18.12216532232949
1.3768096000000014,17.039936165181192
1.3116464999999948,15.985536374519713
2.1553395999999907,16.504567108245727
1.219687599999986,18.05034080410224
1.310835499999996,17.498988751868993
1.6069965000000082,17.697891326341587
1.4318066000000158,16.79200579175342
1.0615244000000246,17.14827265833777
1.24166009999999,17.007023396417704
1.5254477000000009,17.62368948327204
1.3045471000000075,15.48930802114845
1.5743262999999956,16.410442030744452
1.8938630000000105,16.416987629810276
1.5743808,15.167498302897172
2.301802099999975,17.11540162856063
2.1676701000000094,17.72476330574204
1.8658986000000084,17.026861883534266
1.3963382999999965,16.179579616885974
1.5975752000000227,16.046775815741036
1.6954917000000194,18.334635261585184
1.5958735000000104,19.669051263771824
2.2106307000000243,17.38536392930697
1.5119758999999815,17.100515899428014
2.348403300000001,17.315323616262237
1.634912799999995,16.315688164334336
1.1855740000000026,15.61430663094076
1.0547342999999785,19.936532224200874
1.679973600000011,16.157441016708177
1.9797832000000144,16.53515384895789
1.6907625999999991,16.164545391610183
2.3821985000000154,17.13270559503845
