0.000000000000000000e+00,-4.499999999999999001e-01
2.083333333333333218e-02,-4.499999999999999001e-01
4.166666666666666435e-02,-4.500003752233066034e-01
6.250000000000000000e-02,-4.500070231001699339e-01
8.333333333333332871e-02,-4.500261803271291550e-01
1.041666666666666574e-01,-4.500619428916755038e-01
1.250000000000000000e-01,-4.501292757857566218e-01
1.458333333333333148e-01,-4.502344970846691719e-01
1.666666666666666574e-01,-4.503850635444762163e-01
1.875000000000000000e-01,-4.506073972634580538e-01
2.083333333333333148e-01,-4.508999712292448558e-01
2.291666666666666574e-01,-4.512636286026306953e-01
2.500000000000000000e-01,-4.517382234186698153e-01
2.708333333333333148e-01,-4.523389518656810715e-01
2.916666666666666297e-01,-4.530481778028533357e-01
3.125000000000000000e-01,-4.538800632572022042e-01
3.333333333333333148e-01,-4.548564830673250681e-01
3.541666666666666297e-01,-4.559438701500361790e-01
3.750000000000000000e-01,-4.571122059964892181e-01
3.958333333333333148e-01,-4.583985513284096758e-01
4.166666666666666297e-01,-4.598508727658152662e-01
4.375000000000000000e-01,-4.614505521351700557e-01
4.583333333333333148e-01,-4.631639969022628422e-01
4.791666666666666297e-01,-4.650119780366954725e-01
5.000000000000000000e-01,-4.670189857321380700e-01
5.208333333333332593e-01,-4.691429778930778505e-01
5.416666666666666297e-01,-4.713318480050532333e-01
5.625000000000000000e-01,-4.735992915575292783e-01
5.833333333333332593e-01,-4.759699167172202205e-01
6.041666666666666297e-01,-4.784018234501274391e-01
6.250000000000000000e-01,-4.808428531227150748e-01
6.458333333333332593e-01,-4.833066152036733509e-01
6.666666666666666297e-01,-4.858179315967700029e-01
6.875000000000000000e-01,-4.883354521274922422e-01
7.083333333333332593e-01,-4.908075867316188945e-01
7.291666666666666297e-01,-4.932485797789820103e-01
7.500000000000000000e-01,-4.956840638700557578e-01
7.708333333333332593e-01,-4.980811079435497613e-01
7.916666666666666297e-01,-5.004065181729013823e-01
8.125000000000000000e-01,-5.026938569222858533e-01
8.333333333333332593e-01,-5.049876856543734638e-01
8.541666666666666297e-01,-5.072662393123901214e-01
8.750000000000000000e-01,-5.094974477375692201e-01
8.958333333333332593e-01,-5.117148985806727612e-01
9.166666666666666297e-01,-5.139632806503139362e-01
9.375000000000000000e-01,-5.162210530875874781e-01
9.583333333333332593e-01,-5.184563547385335758e-01
9.791666666666666297e-01,-5.207030185274875711e-01
1.000000000000000000e+00,-5.230057590888281815e-01
1.020833333333333259e+00,-5.253427520679175844e-01
1.041666666666666519e+00,-5.276818494043785668e-01
1.062500000000000000e+00,-5.300565939866249687e-01
1.083333333333333259e+00,-5.325116970863876809e-01
1.104166666666666519e+00,-5.350256640985731060e-01
1.125000000000000000e+00,-5.375658693029291557e-01
1.145833333333333259e+00,-5.401522435028569546e-01
1.166666666666666519e+00,-5.427992480659192820e-01
1.187500000000000000e+00,-5.454572564558376468e-01
1.208333333333333259e+00,-5.480719681952960221e-01
1.229166666666666519e+00,-5.506557044772474319e-01
1.250000000000000000e+00,-5.532317355189769748e-01
1.270833333333333259e+00,-5.557566318125636284e-01
1.291666666666666519e+00,-5.581766981532900740e-01
1.312500000000000000e+00,-5.605043512737069022e-01
1.333333333333333259e+00,-5.627673384019458158e-01
1.354166666666666519e+00,-5.649422892589532896e-01
1.375000000000000000e+00,-5.670087680702990962e-01
1.395833333333333259e+00,-5.690077451783236429e-01
1.416666666666666519e+00,-5.709839767285909140e-01
1.437500000000000000e+00,-5.729148529463322648e-01
1.458333333333333259e+00,-5.747669879712956620e-01
1.479166666666666519e+00,-5.765666930961788061e-01
1.500000000000000000e+00,-5.783436355187797639e-01
1.520833333333333259e+00,-5.800602979194472431e-01
1.541666666666666519e+00,-5.816692376792265140e-01
1.562500000000000000e+00,-5.831891703890650369e-01
1.583333333333333259e+00,-5.846526774693393547e-01
1.604166666666666519e+00,-5.860351131245442602e-01
1.625000000000000000e+00,-5.873098352275638590e-01
1.645833333333333259e+00,-5.885121676919455869e-01
1.666666666666666519e+00,-5.896817121159785291e-01
1.687500000000000000e+00,-5.907902951021531956e-01
1.708333333333333259e+00,-5.917993859916661492e-01
1.729166666666666519e+00,-5.927366331961438917e-01
1.750000000000000000e+00,-5.936406096843487301e-01
1.770833333333333259e+00,-5.944829062974347211e-01
1.791666666666666519e+00,-5.952247724964189191e-01
1.812500000000000000e+00,-5.958935490545281821e-01
1.833333333333333259e+00,-5.965276299534661986e-01
1.854166666666666519e+00,-5.970987976393289376e-01
1.875000000000000000e+00,-5.975685540183783839e-01
1.895833333333333259e+00,-5.979644255178390155e-01
1.916666666666666519e+00,-5.983250537602682328e-01
1.937500000000000000e+00,-5.986226362338228357e-01
1.958333333333333259e+00,-5.988191183269480078e-01
1.979166666666666519e+00,-5.989424270943245476e-01
2.000000000000000000e+00,-5.990313934195322654e-01
2.020833333333333037e+00,-5.990580307072741473e-01
2.041666666666666519e+00,-5.989840392923091450e-01
2.062500000000000000e+00,-5.988371022942969857e-01
2.083333333333333037e+00,-5.986564554576609964e-01
2.104166666666666519e+00,-5.984227317614377872e-01
2.125000000000000000e+00,-5.981161198810497348e-01
2.145833333333333037e+00,-5.977837052335467360e-01
2.166666666666666519e+00,-5.974834377719679956e-01
2.187500000000000000e+00,-5.972065061013585030e-01
2.208333333333333037e+00,-5.969326673325286992e-01
2.229166666666666519e+00,-5.966981432422362452e-01
2.250000000000000000e+00,-5.965396484653925357e-01
2.270833333333333037e+00,-5.964309309346967902e-01
2.291666666666666519e+00,-5.963400087708242703e-01
2.312500000000000000e+00,-5.962881514045009768e-01
2.333333333333333037e+00,-5.962916139554971240e-01
2.354166666666666519e+00,-5.962997773060952911e-01
2.375000000000000000e+00,-5.962532349136367982e-01
2.395833333333333037e+00,-5.961587330987506705e-01
2.416666666666666519e+00,-5.960344764113999494e-01
2.437500000000000000e+00,-5.958396987432106329e-01
2.458333333333333037e+00,-5.955329665369512027e-01
2.479166666666666519e+00,-5.951397066425166971e-01
2.500000000000000000e+00,-5.946962965684202684e-01
2.520833333333333037e+00,-5.941725626822031980e-01
2.541666666666666519e+00,-5.935280181285608192e-01
2.562500000000000000e+00,-5.927879963760379622e-01
2.583333333333333037e+00,-5.919891705718055563e-01
2.604166666666666519e+00,-5.911041532935251697e-01
2.625000000000000000e+00,-5.900978995628007873e-01
2.645833333333333037e+00,-5.890015630793150603e-01
2.666666666666666519e+00,-5.878572271610714717e-01
2.687500000000000000e+00,-5.866401911415916048e-01
2.708333333333333037e+00,-5.853154050321055513e-01
2.729166666666666519e+00,-5.839137770274696049e-01
2.750000000000000000e+00,-5.824773447174831364e-01
2.770833333333333037e+00,-5.809845450924636667e-01
2.791666666666666519e+00,-5.794075928470877601e-01
2.812500000000000000e+00,-5.777853500073162341e-01
2.833333333333333037e+00,-5.761675361524614125e-01
2.854166666666666519e+00,-5.745367705577449913e-01
2.875000000000000000e+00,-5.728652607247992634e-01
2.895833333333333037e+00,-5.711905866998882031e-01
2.916666666666666519e+00,-5.695606141741067496e-01
2.937500000000000000e+00,-5.679563299842874668e-01
2.958333333333333037e+00,-5.663431512284637925e-01
2.979166666666666519e+00,-5.647451048776674920e-01
3.000000000000000000e+00,-5.631954176148801228e-01
3.020833333333333037e+00,-5.616605355301523828e-01
3.041666666666666519e+00,-5.600965744828950710e-01
3.062500000000000000e+00,-5.585255927374233043e-01
3.083333333333333037e+00,-5.569806019595633373e-01
3.104166666666666519e+00,-5.554279369363042118e-01
3.125000000000000000e+00,-5.538234723410877525e-01
3.145833333333333037e+00,-5.521863919755185535e-01
3.166666666666666519e+00,-5.505436917195533075e-01
3.187500000000000000e+00,-5.488556265803246070e-01
3.208333333333333037e+00,-5.470721710192800735e-01
3.229166666666666519e+00,-5.452092186570421939e-01
3.250000000000000000e+00,-5.432939311809199534e-01
3.270833333333333037e+00,-5.412873707674199508e-01
3.291666666666666519e+00,-5.391403454851482202e-01
3.312500000000000000e+00,-5.368695144027292310e-01
3.333333333333333037e+00,-5.345025127908064055e-01
3.354166666666666519e+00,-5.320003484656715687e-01
3.375000000000000000e+00,-5.293137143708313008e-01
3.395833333333333037e+00,-5.264591375235799786e-01
3.416666666666666519e+00,-5.234646498292979677e-01
3.437500000000000000e+00,-5.202993560247173299e-01
3.458333333333333037e+00,-5.169318255754845604e-01
3.479166666666666519e+00,-5.133976330162893786e-01
3.500000000000000000e+00,-5.097432556243787216e-01
3.520833333333333037e+00,-5.059484301133837514e-01
3.541666666666666519e+00,-5.019825632700886109e-01
3.562500000000000000e+00,-4.978810105982317546e-01
3.583333333333333037e+00,-4.936907769829571024e-01
3.604166666666666519e+00,-4.893994518211032263e-01
